,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Scaled_Customer_Latitude,Scaled_Customer_Longitude,K-Means Label
34505,0x64aa ,JAPRES11DEL03 ,27,4.5,26.90294,75.793007,26.99294,75.883007,2022-03-18,1900-01-01 22:15:00,22:20:00,conditions Windy,Low ,1,Meal ,motorcycle,1,No ,Metropolitian ,(min) 12,0.5075620951726831,0.43825293454177,1
34514,0xa96d ,JAPRES13DEL03 ,39,4.2,26.846156,75.8023,26.936156,75.8923,2022-03-18,1900-01-01 18:45:00,18:50:00,conditions Fog,Medium ,2,Drinks ,scooter,1,No ,Metropolitian ,(min) 42,-0.5166821337272633,0.6469928098182698,1
34515,0x5eef ,JAPRES08DEL02 ,24,5,26.910262,75.783013,27.040262,75.913013,2022-03-25,1900-01-01 17:20:00,17:25:00,conditions Stormy,Medium ,2,Meal ,motorcycle,1,No ,Metropolitian ,(min) 18,1.361135027688894,1.1122493509355067,1
34574,0x8071 ,JAPRES04DEL01 ,27,4.6,26.902328,75.794257,26.972328,75.864257,2022-04-06,1900-01-01 23:45:00,23:55:00,conditions Stormy,Low ,1,Snack ,motorcycle,0,No ,Urban ,(min) 12,0.13577211831150035,0.017089407000940093,1
34603,0x8103 ,JAPRES20DEL03 ,27,4.5,26.956431,75.776649,27.016431,75.836649,2022-04-05,1900-01-01 21:15:00,21:20:00,conditions Stormy,Jam ,1,Drinks ,motorcycle,NaN ,No ,Urban ,(min) 20,0.9312821779616448,-0.6030430019772197,1
34606,0x7b0b ,JAPRES01DEL03 ,31,4.3,26.90519,75.810753,27.04519,75.950753,2022-03-16,1900-01-01 17:40:00,17:55:00,conditions Stormy,Medium ,0,Meal ,motorcycle,2,No ,Metropolitian ,(min) 39,1.45002407319506,1.9599672991691628,1
34620,0x5530 ,JAPRES15DEL02 ,27,4.6,26.891191,75.802083,27.021191,75.932083,2022-03-12,1900-01-01 22:35:00,22:45:00,conditions Cloudy,Low ,0,Buffet ,motorcycle,0,No ,Metropolitian ,(min) 22,1.0171409150982453,1.5406007360127572,1
34636,0x896e ,JAPRES17DEL03 ,25,4.9,26.892312,75.806896,26.982312,75.896896,2022-04-06,1900-01-01 21:45:00,21:55:00,conditions Stormy,Jam ,1,Snack ,motorcycle,0,No ,Metropolitian ,(min) 19,0.3158590157004886,0.7502284136888419,1
34658,0xac50 ,JAPRES06DEL03 ,39,4.6,26.911927,75.797282,27.051927,75.937282,2022-03-02,1900-01-01 20:15:00,20:30:00,conditions Cloudy,Jam ,2,Meal ,scooter,1,No ,Metropolitian ,(min) 43,1.57154304632299,1.657380958928992,1
34684,0xc98 ,JAPRES11DEL03 ,34,4.6,26.90294,75.793007,26.99294,75.883007,2022-03-31,1900-01-01 17:25:00,17:35:00,conditions Windy,Medium ,0,Buffet ,motorcycle,0,No ,Metropolitian ,(min) 33,0.5075620951726831,0.43825293454177,1
34732,0x27f3 ,JAPRES02DEL02 ,22,4.3,26.914142,75.805704,26.994142,75.885704,2022-03-29,1900-01-01 18:20:00,18:25:00,conditions Stormy,Medium ,0,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 34,0.5292432300546387,0.49883309634315526,1
34751,0x667b ,JAPRES19DEL03 ,37,4.6,26.913726,75.75282,27.003726,75.842821,2022-04-02,1900-01-01 22:15:00,22:30:00,conditions Stormy,Low ,1,Meal ,scooter,1,No ,Metropolitian ,(min) 24,0.7021151075161998,-0.4644071997381175,1
34755,0x99a5 ,JAPRES13DEL02 ,26,4.7,26.846156,75.8023,26.976156,75.9323,2022-03-02,1900-01-01 20:45:00,20:55:00,conditions Fog,Jam ,0,Drinks ,motorcycle,2,No ,Metropolitian ,(min) 38,0.20481985901711364,1.5454750019046501,1
34797,0x3f8f ,JAPRES19DEL01 ,38,4.4,26.913726,75.75282,27.023726,75.86282,2022-03-12,1900-01-01 18:20:00,18:25:00,conditions Stormy,Medium ,1,Buffet ,motorcycle,1,No ,Metropolitian ,(min) 35,1.0628661038883884,-0.015188565749672771,1
34806,0x5909 ,JAPRES01DEL02 ,39,3.6,26.90519,75.810753,27.03519,75.940753,2022-03-10,1900-01-01 22:25:00,22:30:00,conditions Cloudy,Low ,1,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 31,1.2696485750089337,1.735346751147408,1
34823,0x3ea6 ,JAPRES15DEL03 ,34,4.9,26.891191,75.802083,27.031191,75.942083,2022-03-04,1900-01-01 19:55:00,20:05:00,conditions Cloudy,Jam ,1,Buffet ,motorcycle,0,No ,Metropolitian ,(min) 43,1.1975164132843075,1.7652212840341925,1
34844,0x312e ,JAPRES20DEL03 ,37,4,26.956431,75.776649,27.016431,75.836649,2022-03-11,1900-01-01 22:50:00,23:00:00,conditions Stormy,Low ,0,Meal ,motorcycle,0,No ,Metropolitian ,(min) 21,0.9312821779616448,-0.6030430019772197,1
34849,0x33fa ,JAPRES19DEL01 ,31,4.4,26.913726,75.75282,27.023726,75.86282,2022-03-02,1900-01-01 21:35:00,21:45:00,conditions Cloudy,Jam ,1,Snack ,motorcycle,2,No ,Metropolitian ,(min) 38,1.0628661038883884,-0.015188565749672771,1
34922,0xa2e1 ,JAPRES06DEL03 ,31,4.3,26.911927,75.797282,27.051927,75.937282,2022-04-06,1900-01-01 22:15:00,22:20:00,conditions Cloudy,Low ,2,Snack ,motorcycle,1,No ,Metropolitian ,(min) 36,1.57154304632299,1.657380958928992,1
34929,0x9681 ,JAPRES11DEL01 ,25,4.5,26.90294,75.793007,26.97294,75.863007,2022-03-31,1900-01-01 23:30:00,23:35:00,conditions Sandstorms,Low ,1,Snack ,scooter,0,No ,Urban ,(min) 16,0.1468110988004946,-0.010988161501739343,1
34973,0x8c4f ,JAPRES16DEL02 ,34,4.9,26.849596,75.800512,26.979596,75.930512,2022-03-29,1900-01-01 23:20:00,23:30:00,conditions Cloudy,Low ,0,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 39,0.2668690303931534,1.5053128479182734,1
35039,0x3b22 ,JAPRES07DEL01 ,30,4.8,26.766536,75.837333,26.876536,75.947333,2022-04-02,1900-01-01 20:45:00,20:50:00,conditions Sunny,Jam ,1,Buffet ,motorcycle,1,No ,NaN ,(min) 21,-1.5920808539127602,1.8831470717456378,1
35057,0x1f85 ,JAPRES02DEL01 ,31,4.9,26.914142,75.805704,26.984142,75.875704,2022-03-14,1900-01-01 23:45:00,23:50:00,conditions Stormy,Low ,2,Drinks ,scooter,1,No ,Urban ,(min) 16,0.34886773186851244,0.2742125483214006,1
35101,0x5d9f ,JAPRES12DEL02 ,32,4.7,26.902908,75.792934,27.032908,75.922934,2022-03-14,1900-01-01 17:55:00,18:05:00,conditions Sandstorms,Medium ,1,Drinks ,motorcycle,1,No ,Urban ,(min) 28,1.228486886322848,1.3350953966275827,1
35104,0xb68e ,JAPRES13DEL01 ,27,4.5,26.846156,75.8023,26.956156,75.9123,2022-03-04,1900-01-01 22:25:00,22:30:00,conditions Sunny,Low ,0,Snack ,motorcycle,1,No ,Urban ,(min) 29,-0.15593113735507486,1.0962339058614599,1
35148,0x28bc ,JAPRES04DEL03 ,27,4.4,26.902328,75.794257,27.042328,75.934257,2022-03-18,1900-01-01 20:30:00,20:40:00,conditions Sandstorms,Jam ,0,Buffet ,motorcycle,1,No ,Metropolitian ,(min) 35,1.3984006056141922,1.5894332431525844,1
35279,0x56a4 ,JAPRES03DEL02 ,35,4.3,26.913483,75.803139,27.043483,75.933139,2022-03-16,1900-01-01 17:50:00,17:55:00,conditions Cloudy,Medium ,1,Drinks ,motorcycle,2,No ,Metropolitian ,(min) 40,1.4192339756546348,1.5643206658836466,1
35293,0xb5a0 ,JAPRES010DEL02 ,30,4.6,26.921411,75.793604,27.001411,75.873604,2022-04-06,1900-01-01 17:40:00,17:55:00,conditions Windy,Medium ,1,Snack ,motorcycle,1,No ,Urban ,(min) 30,0.6603581796861289,0.22704223323688635,1
35299,0x1502 ,JAPRES06DEL01 ,21,4.7,26.911927,75.797282,27.021927,75.907282,2022-04-04,1900-01-01 19:30:00,19:40:00,conditions Stormy,Jam ,1,Meal ,motorcycle,1,No ,Metropolitian ,(min) 20,1.0304165517647395,0.9835193148640472,1
35315,0x2f9e ,JAPRES12DEL02 ,24,4.9,26.902908,75.792934,26.982908,75.872934,2022-03-12,1900-01-01 21:30:00,21:40:00,conditions Sandstorms,Jam ,0,Snack ,motorcycle,1,No ,Metropolitian ,(min) 33,0.3266093953923447,0.21199265651944763,1
35354,0x8196 ,JAPRES14DEL02 ,33,5,26.88842,75.800689,27.01842,75.930689,2022-04-06,1900-01-01 20:50:00,21:00:00,conditions Windy,Jam ,0,Meal ,motorcycle,1,No ,Metropolitian ,(min) 43,0.967158864550828,1.509288631618433,1
35385,0x7f58 ,JAPRES010DEL01 ,36,3.6,26.921411,75.793604,26.991411,75.863604,2022-03-12,1900-01-01 19:25:00,19:35:00,conditions Stormy,Jam ,2,Drinks ,motorcycle,2,No ,Metropolitian ,(min) 40,0.4799826815000026,0.0024216852151316723,1
35459,0xba7a ,JAPRES20DEL03 ,39,4.6,26.956431,75.776649,27.016431,75.836649,2022-03-01,1900-01-01 23:45:00,00:00:00,conditions Sunny,Low ,0,Meal ,motorcycle,1,No ,Metropolitian ,(min) 23,0.9312821779616448,-0.6030430019772197,1
35506,0xb8e ,JAPRES06DEL01 ,37,5,26.911927,75.797282,26.981927,75.867282,2022-03-29,1900-01-01 20:15:00,20:30:00,conditions Stormy,Jam ,0,Buffet ,motorcycle,1,Yes ,Metropolitian ,(min) 44,0.3089145590202983,0.08503712277766692,1
35527,0x4cfe ,JAPRES12DEL01 ,24,4.7,26.902908,75.792934,26.972908,75.862934,2022-03-06,1900-01-01 23:30:00,23:35:00,conditions Windy,Low ,0,Snack ,motorcycle,0,No ,Urban ,(min) 16,0.1462338972062825,-0.012627891502307058,1
35529,0x8832 ,JAPRES20DEL01 ,35,4.9,26.956431,75.776649,27.066431,75.886649,2022-03-31,1900-01-01 23:00:00,23:05:00,conditions Sunny,Low ,1,Snack ,motorcycle,0,No ,NaN ,(min) 18,1.833159668892148,0.5200597381312345,1
35537,0x4a9b ,JAPRES02DEL02 ,27,4.6,26.914142,75.805704,26.994142,75.885704,2022-03-08,1900-01-01 20:00:00,20:15:00,conditions Stormy,Jam ,0,Meal ,motorcycle,1,No ,Metropolitian ,(min) 39,0.5292432300546387,0.49883309634315526,1
35684,0x3e43 ,JAPRES010DEL01 ,31,4.9,26.921411,75.793604,26.991411,75.863604,2022-03-20,1900-01-01 17:50:00,17:55:00,conditions Sandstorms,Medium ,2,Buffet ,scooter,0,No ,Metropolitian ,(min) 21,0.4799826815000026,0.0024216852151316723,1
35686,0x7c36 ,JAPRES18DEL02 ,25,5,26.913987,75.752891,27.043987,75.882891,2022-03-10,1900-01-01 23:00:00,23:15:00,conditions Fog,Low ,0,Buffet ,motorcycle,1,No ,Metropolitian ,(min) 20,1.4283249007632672,0.4356473361845942,1
35695,0x282b ,JAPRES05DEL02 ,21,4.8,26.905287,75.794592,26.985287,75.874592,2022-03-10,1900-01-01 18:35:00,18:40:00,conditions Fog,Medium ,1,Buffet ,scooter,1,No ,Metropolitian ,(min) 25,0.36952072641083983,0.24923474338157375,1
35741,0x8224 ,JAPRES09DEL02 ,38,4,26.911378,75.789034,26.991378,75.869034,2022-03-16,1900-01-01 18:20:00,18:25:00,conditions Cloudy,Medium ,1,Snack ,scooter,1,No ,Urban ,(min) 34,0.47938744235601743,0.12439064279097288,1
35752,0x2099 ,JAPRES05DEL01 ,34,4.9,26.905287,75.794592,27.015287,75.904592,2022-03-18,1900-01-01 17:40:00,17:50:00,conditions Sunny,Medium ,2,Buffet ,scooter,0,No ,Metropolitian ,(min) 19,0.9106472209691546,0.9230963874461994,1
35772,0xb767 ,JAPRES14DEL02 ,25,4.3,26.88842,75.800689,26.96842,75.880689,2022-03-31,1900-01-01 21:30:00,21:40:00,conditions Sandstorms,Jam ,0,Drinks ,motorcycle,0,No ,Metropolitian ,(min) 32,0.06528137362032475,0.3861858915102981,1
35826,0x97f ,JAPRES19DEL02 ,32,4.4,26.913726,75.75282,27.043726,75.88282,2022-03-10,1900-01-01 22:30:00,22:40:00,conditions Fog,Low ,0,Drinks ,motorcycle,1,No ,Urban ,(min) 41,1.4236171002605769,0.43405253029351737,1
35848,0x3ece ,JAPRES07DEL03 ,27,4.5,26.766536,75.837333,26.906536,75.977333,2022-03-08,1900-01-01 20:40:00,20:45:00,conditions Windy,Jam ,0,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 30,-1.0509543593545096,2.5570087158105825,1
35866,0x5edc ,JAPRES16DEL01 ,21,4.7,26.849596,75.800512,26.959596,75.910512,2022-03-20,1900-01-01 17:15:00,17:25:00,conditions Windy,Medium ,1,Drinks ,scooter,1,No ,Metropolitian ,(min) 27,-0.09388196597903511,1.0560717518750833,1
35872,0x8ead ,JAPRES02DEL03 ,26,4.6,26.914142,75.805704,26.974142,75.865704,2022-04-05,1900-01-01 22:00:00,22:10:00,conditions Sandstorms,Jam ,1,Drinks ,scooter,1,No ,Urban ,(min) 26,0.16849223368245023,0.04959200029964589,1
35881,0x2471 ,JAPRES15DEL02 ,39,4.7,26.891191,75.802083,26.971191,75.882083,2022-03-27,1900-01-01 17:30:00,17:40:00,conditions Windy,Medium ,2,Snack ,motorcycle,0,No ,Metropolitian ,(min) 20,0.11526342416774202,0.41749799590430287,1
35912,0x8726 ,JAPRES13DEL03 ,26,4.6,26.846156,75.8023,26.986156,75.9423,2022-03-12,1900-01-01 17:55:00,18:10:00,conditions Cloudy,Medium ,1,Snack ,scooter,1,No ,Urban ,(min) 31,0.38519535720323994,1.7700955499264048,1
35976,0xbdff ,JAPRES010DEL02 ,21,4.6,26.921411,75.793604,27.051411,75.923604,2022-03-27,1900-01-01 23:00:00,23:05:00,conditions Sandstorms,Low ,2,Buffet ,motorcycle,0,No ,Metropolitian ,(min) 15,1.5622356706166323,1.3501449733450213,1
35996,0x5189 ,JAPRES010DEL01 ,30,4.6,26.921411,75.793604,27.031411,75.903604,2022-04-04,1900-01-01 22:50:00,22:55:00,conditions Stormy,Low ,0,Buffet ,motorcycle,1,No ,NaN ,(min) 21,1.2014846742443797,0.9009038773018312,1
36031,0x68ec ,JAPRES20DEL03 ,30,4.8,26.956431,75.776649,27.046431,75.866649,2022-03-29,1900-01-01 21:20:00,21:30:00,conditions Sandstorms,Jam ,0,Buffet ,motorcycle,3,No ,Metropolitian ,(min) 45,1.4724086725198955,0.07081864208772518,1
36063,0x6502 ,JAPRES18DEL01 ,23,5,26.913987,75.752891,27.023987,75.862891,2022-03-04,1900-01-01 19:40:00,19:55:00,conditions Sandstorms,Jam ,0,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 29,1.0675739043910788,-0.01359375985859596,1
36071,0x5f43 ,JAPRES11DEL02 ,38,4,26.90294,75.793007,27.03294,75.923007,2022-03-10,1900-01-01 19:00:00,19:15:00,conditions Fog,Medium ,1,Drinks ,scooter,1,No ,Metropolitian ,(min) 32,1.22906408791706,1.3367351266281504,1
36111,0x5a80 ,JAPRES16DEL03 ,39,4.3,26.849596,75.800512,26.939596,75.890512,2022-03-23,1900-01-01 23:55:00,00:00:00,conditions Fog,Low ,1,Buffet ,scooter,0,No ,Metropolitian ,(min) 34,-0.45463296235122364,0.6068306558318931,1
36148,0x8d30 ,JAPRES06DEL02 ,22,4.7,26.911927,75.797282,27.041927,75.927282,2022-03-06,1900-01-01 21:15:00,21:30:00,conditions Fog,Jam ,0,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 38,1.391167548136928,1.4327604109075567,1
36214,0x73e7 ,JAPRES07DEL03 ,23,5,26.766536,75.837333,26.906536,75.977333,2022-03-10,1900-01-01 20:00:00,20:15:00,conditions Fog,Jam ,2,Meal ,scooter,1,No ,Metropolitian ,(min) 35,-1.0509543593545096,2.5570087158105825,1
36246,0x2de5 ,JAPRES11DEL02 ,38,5,26.90294,75.793007,26.98294,75.873007,2022-04-02,1900-01-01 18:10:00,18:20:00,conditions Stormy,Medium ,0,Meal ,motorcycle,1,No ,Metropolitian ,(min) 40,0.32718659698655683,0.21363238652001534,1
36274,0x5e71 ,JAPRES06DEL01 ,20,5,26.911927,75.797282,27.021927,75.907282,2022-03-14,1900-01-01 21:20:00,21:25:00,conditions Windy,Jam ,2,Buffet ,scooter,0,No ,Urban ,(min) 17,1.0304165517647395,0.9835193148640472,1
36289,0x6fbd ,JAPRES02DEL03 ,33,4.5,26.914142,75.805704,27.054142,75.945704,2022-03-27,1900-01-01 20:30:00,20:40:00,conditions Stormy,Jam ,1,Drinks ,motorcycle,0,No ,Metropolitian ,(min) 25,1.6114962191712043,1.846556384473045,1
36293,0x7dee ,JAPRES010DEL03 ,32,4.7,26.921411,75.793604,27.061411,75.933604,2022-03-06,1900-01-01 17:20:00,17:35:00,conditions Cloudy,Medium ,0,Buffet ,motorcycle,1,No ,Metropolitian ,(min) 43,1.7426111688026944,1.574765521366776,1
36312,0x5ef8 ,JAPRES11DEL01 ,25,2.9,26.90294,75.793007,26.97294,75.863007,2022-04-06,1900-01-01 22:15:00,22:25:00,conditions Sunny,Low ,2,Buffet ,scooter,2,No ,Metropolitian ,(min) 40,0.1468110988004946,-0.010988161501739343,1
36341,0xab89 ,JAPRES09DEL01 ,24,4.6,26.911378,75.789034,27.021378,75.899034,2022-03-08,1900-01-01 20:30:00,20:45:00,conditions Windy,Jam ,0,Meal ,motorcycle,1,No ,Metropolitian ,(min) 38,1.0205139369142682,0.7982522868559178,1
36392,0x1af5 ,JAPRES12DEL02 ,27,4,26.902908,75.792934,26.982908,75.872934,2022-03-04,1900-01-01 20:35:00,20:45:00,conditions Cloudy,Jam ,2,Snack ,scooter,0,No ,Metropolitian ,(min) 37,0.3266093953923447,0.21199265651944763,1
36410,0xa1f5 ,JAPRES20DEL02 ,24,4.6,26.956431,75.776649,27.036431,75.856649,2022-04-06,1900-01-01 20:55:00,21:10:00,conditions Sunny,Jam ,0,Snack ,motorcycle,0,No ,Metropolitian ,(min) 18,1.2920331743338334,-0.15380190593371032,1
36420,0x8b0a ,JAPRES05DEL02 ,33,3.9,26.905287,75.794592,27.035287,75.924592,2022-03-14,1900-01-01 17:45:00,17:55:00,conditions Windy,Medium ,2,Meal ,motorcycle,2,No ,Metropolitian ,(min) 37,1.2713982173413432,1.3723374834897086,1
36444,0x8ee9 ,JAPRES06DEL01 ,32,4.3,26.911927,75.797282,26.981927,75.867282,2022-04-02,1900-01-01 21:25:00,21:30:00,conditions Windy,Jam ,0,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 49,0.3089145590202983,0.08503712277766692,1
36448,0x4d50 ,JAPRES02DEL03 ,35,4.3,26.914142,75.805704,27.054142,75.945704,2022-03-10,1900-01-01 18:25:00,18:30:00,conditions Windy,Medium ,1,Drinks ,motorcycle,0,No ,Metropolitian ,(min) 31,1.6114962191712043,1.846556384473045,1
36461,0x6ace ,JAPRES03DEL01 ,25,4.2,26.913483,75.803139,27.023483,75.913139,2022-03-23,1900-01-01 20:10:00,20:15:00,conditions Sandstorms,Jam ,0,Drinks ,motorcycle,2,No ,Metropolitian ,(min) 39,1.0584829792824462,1.1150795698404563,1
36482,0xab73 ,JAPRES07DEL02 ,38,5,26.766536,75.837333,26.896536,75.967333,2022-03-25,1900-01-01 21:55:00,22:10:00,conditions Sunny,Jam ,0,Meal ,motorcycle,2,No ,Urban ,(min) 40,-1.2313298575405718,2.332388167788828,1
36506,0x29be ,JAPRES17DEL01 ,30,4,26.892312,75.806896,26.962312,75.876896,2022-03-10,1900-01-01 21:20:00,21:35:00,conditions Windy,Jam ,0,Drinks ,motorcycle,3,Yes ,Metropolitian ,(min) 47,-0.04489198067169995,0.3009873176456517,1
36508,0x4ee9 ,JAPRES010DEL01 ,23,4.8,26.921411,75.793604,27.031411,75.903604,2022-03-12,1900-01-01 19:20:00,19:35:00,conditions Fog,Jam ,2,Meal ,motorcycle,1,No ,Metropolitian ,(min) 32,1.2014846742443797,0.9009038773018312,1
36531,0x982d ,JAPRES15DEL03 ,38,4.8,26.891191,75.802083,27.031191,75.942083,2022-03-27,1900-01-01 19:10:00,19:25:00,conditions Sunny,Jam ,2,Drinks ,motorcycle,0,No ,Metropolitian ,(min) 15,1.1975164132843075,1.7652212840341925,1
36536,0x3b6a ,JAPRES13DEL03 ,24,4.7,26.846156,75.8023,26.986156,75.9423,2022-03-25,1900-01-01 19:20:00,19:30:00,conditions Sunny,Jam ,2,Snack ,motorcycle,1,No ,Metropolitian ,(min) 17,0.38519535720323994,1.7700955499264048,1
36554,0x82d8 ,JAPRES03DEL01 ,22,4.9,26.913483,75.803139,26.983483,75.873139,2022-03-27,1900-01-01 21:25:00,21:40:00,conditions Stormy,Jam ,1,Drinks ,motorcycle,0,No ,Metropolitian ,(min) 29,0.33698098653806924,0.21659737775375681,1
36566,0x20e5 ,JAPRES03DEL03 ,20,4.9,26.913483,75.803139,26.973483,75.863139,2022-03-01,1900-01-01 18:00:00,18:05:00,conditions Stormy,Medium ,0,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 29,0.15660548835200702,-0.008023170267678662,1
36576,0x6d8a ,JAPRES17DEL03 ,32,4.2,26.892312,75.806896,26.982312,75.896896,2022-03-25,1900-01-01 18:20:00,18:30:00,conditions Stormy,Medium ,0,Meal ,motorcycle,0,No ,Metropolitian ,(min) 32,0.3158590157004886,0.7502284136888419,1
36602,0x16fa ,JAPRES09DEL01 ,26,4.6,26.911378,75.789034,27.021378,75.899034,2022-04-06,1900-01-01 17:30:00,17:45:00,conditions Stormy,Medium ,2,Buffet ,scooter,1,No ,Metropolitian ,(min) 26,1.0205139369142682,0.7982522868559178,1
36614,0x43f1 ,JAPRES11DEL01 ,38,4,26.90294,75.793007,26.97294,75.863007,2022-03-14,1900-01-01 21:30:00,21:40:00,conditions Cloudy,Jam ,1,Drinks ,scooter,2,No ,Metropolitian ,(min) 45,0.1468110988004946,-0.010988161501739343,1
36645,0x1f74 ,JAPRES11DEL01 ,23,4.6,26.90294,75.793007,27.01294,75.903007,2022-03-02,1900-01-01 19:30:00,19:35:00,conditions Fog,Jam ,0,Buffet ,motorcycle,1,No ,Metropolitian ,(min) 44,0.8683130915448716,0.8874940305849601,1
36655,0x5e6b ,JAPRES02DEL03 ,25,4.8,26.914142,75.805704,27.004142,75.895704,2022-04-02,1900-01-01 18:40:00,18:45:00,conditions Stormy,Medium ,1,Drinks ,motorcycle,0,No ,Metropolitian ,(min) 28,0.709618728240765,0.7234536443645907,1
36717,0x1d2f ,JAPRES010DEL01 ,21,4.7,26.921411,75.793604,27.031411,75.903604,2022-03-14,1900-01-01 22:35:00,22:50:00,conditions Fog,Low ,2,Drinks ,scooter,1,No ,Metropolitian ,(min) 23,1.2014846742443797,0.9009038773018312,1
36724,0x2faf ,JAPRES06DEL01 ,38,4.9,26.911927,75.797282,26.981927,75.867282,2022-04-04,1900-01-01 20:10:00,20:15:00,conditions Windy,Jam ,2,Snack ,motorcycle,1,No ,Metropolitian ,(min) 28,0.3089145590202983,0.08503712277766692,1
36727,0xb0f2 ,JAPRES03DEL01 ,35,4.9,26.913483,75.803139,27.023483,75.913139,2022-03-02,1900-01-01 17:20:00,17:35:00,conditions Windy,Medium ,2,Snack ,scooter,0,No ,Metropolitian ,(min) 30,1.0584829792824462,1.1150795698404563,1
36741,0x8c76 ,JAPRES11DEL03 ,37,4.7,26.90294,75.793007,27.04294,75.933007,2022-04-06,1900-01-01 22:10:00,22:15:00,conditions Stormy,Low ,0,Buffet ,motorcycle,0,No ,Metropolitian ,(min) 22,1.4094395861031863,1.561355674649905,1
36793,0x382c ,JAPRES17DEL01 ,20,4.5,26.892312,75.806896,26.962312,75.876896,2022-03-12,1900-01-01 22:20:00,22:35:00,conditions Fog,Low ,1,Snack ,scooter,1,No ,Metropolitian ,(min) 25,-0.04489198067169995,0.3009873176456517,1
36831,0x2bd9 ,JAPRES010DEL01 ,25,4.9,26.921411,75.793604,27.031411,75.903604,2022-03-10,1900-01-01 20:00:00,20:10:00,conditions Fog,Jam ,0,Buffet ,motorcycle,2,No ,Metropolitian ,(min) 38,1.2014846742443797,0.9009038773018312,1
36848,0x1d92 ,JAPRES19DEL03 ,20,4.6,26.913726,75.75282,27.003726,75.842821,2022-03-18,1900-01-01 20:25:00,20:40:00,conditions Fog,Jam ,2,Drinks ,scooter,1,No ,Urban ,(min) 31,0.7021151075161998,-0.4644071997381175,1
36895,0x3b1f ,JAPRES20DEL03 ,28,4.6,26.956431,75.776649,27.096431,75.916649,2022-03-10,1900-01-01 18:35:00,18:45:00,conditions Cloudy,Medium ,0,Snack ,motorcycle,1,No ,Metropolitian ,(min) 36,2.3742861634503987,1.1939213821961794,1
36897,0x2a5f ,JAPRES01DEL01 ,23,4.9,26.90519,75.810753,27.01519,75.920753,2022-03-12,1900-01-01 22:00:00,22:05:00,conditions Sunny,Jam ,2,Buffet ,motorcycle,NaN ,No ,Metropolitian ,(min) 13,0.9088975786367453,1.2861056551042178,1
36900,0x6c8c ,JAPRES18DEL01 ,35,4.7,26.913987,75.752891,27.023987,75.862891,2022-03-29,1900-01-01 22:50:00,22:55:00,conditions Stormy,Low ,1,Buffet ,motorcycle,0,No ,Metropolitian ,(min) 26,1.0675739043910788,-0.01359375985859596,1
36901,0x40b3 ,JAPRES20DEL03 ,33,4.6,26.956431,75.776649,27.046431,75.866649,2022-03-14,1900-01-01 18:40:00,18:45:00,conditions Fog,Medium ,1,Buffet ,motorcycle,0,No ,Urban ,(min) 30,1.4724086725198955,0.07081864208772518,1
36950,0x15df ,JAPRES05DEL03 ,21,4.6,26.905287,75.794592,26.995287,75.884592,2022-03-10,1900-01-01 20:55:00,21:10:00,conditions Windy,Jam ,1,Snack ,motorcycle,1,No ,Metropolitian ,(min) 24,0.5498962245969661,0.4738552914030092,1
36956,0x8d25 ,JAPRES18DEL01 ,27,4.8,26.913987,75.752891,27.023987,75.862891,2022-03-31,1900-01-01 17:35:00,17:40:00,conditions Stormy,Medium ,2,Buffet ,scooter,0,No ,Metropolitian ,(min) 25,1.0675739043910788,-0.01359375985859596,1
36960,0x6d0c ,JAPRES07DEL02 ,26,4.9,26.766536,75.837333,26.896536,75.967333,2022-03-04,1900-01-01 17:30:00,17:45:00,conditions Stormy,Medium ,0,Meal ,motorcycle,0,No ,Metropolitian ,(min) 20,-1.2313298575405718,2.332388167788828,1
37017,0x7933 ,JAPRES04DEL03 ,38,4.7,26.902328,75.794257,27.042328,75.934257,2022-04-06,1900-01-01 23:30:00,23:45:00,conditions Fog,Low ,1,Meal ,scooter,1,No ,Urban ,(min) 30,1.3984006056141922,1.5894332431525844,1
37090,0x9eed ,JAPRES010DEL01 ,39,5,26.921411,75.793604,26.991411,75.863604,2022-04-06,1900-01-01 23:10:00,23:20:00,conditions Fog,Low ,0,Meal ,motorcycle,1,Yes ,Metropolitian ,(min) 41,0.4799826815000026,0.0024216852151316723,1
37170,0x8acb ,JAPRES04DEL02 ,28,4.7,26.902328,75.794257,26.982328,75.874257,2022-04-04,1900-01-01 18:50:00,19:05:00,conditions Cloudy,Medium ,2,Snack ,scooter,0,No ,Metropolitian ,(min) 25,0.31614761649756257,0.24170995502269477,1
